Year,World rank,Company,Country,Region,ISO3 Code,ICB3 short,ICB3 long,R&D (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),R&D-to-capex ratio (%),Operating profit (€million),Operating profit one-year growth (%),Profitability (%),Market capitalisation (€million),Market capitalisation one-year growth (%),Employees,Employees one-year growth (%),
2024,49,NIPPON TELEGRAPH AND TELEPHONE CORPORATION,Japan,Japan,JPN,ICT services,Mobile Telecommunications,5028.57,-1.60,84047.14,2.47,5.98,13076.73,2.32,15.56,38.45,10862.57,-13.25,12.92,81049.25,-18.83,341321,0.84,
2024,50,REGENERON PHARMACEUTICALS INC,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,4939.84,15.61,13670.23,8.27,36.14,727.60,5.19,5.32,678.93,3841.27,4.97,28.10,74100.72,-17.67,15106,12.31,
2024,51,SONY GROUP CORPORATION,Japan,Japan,JPN,Others,Leisure Goods,4646.79,-0.68,79461.94,-0.49,5.85,3971.10,3.78,5.00,117.02,8728.47,17.74,10.98,143224.47,42.60,112300,-0.62,
2024,52,TAKEDA PHARMACEUTICAL COMPANY LIMITED,Japan,Japan,JPN,Health industries,Pharmaceuticals & Biotechnology,4478.27,0.04,28097.33,7.45,15.94,1231.42,14.48,4.38,363.67,2822.02,114.93,10.04,43429.10,6.96,47455,-3.71,
2024,53,TELEFONAKTIEBOLAGET LM ERICSSON AB,Sweden,EU,SWE,ICT producers,Technology Hardware & Equipment,4469.41,3.95,21631.91,-5.87,20.66,204.21,-29.03,0.94,2188.68,389.74,-122.27,1.80,24209.38,42.61,94236,-5.72,
2024,54,NOKIA OYJ,Finland,EU,FIN,ICT producers,Technology Hardware & Equipment,4377.00,2.60,20279.00,-8.89,21.58,472.00,-27.61,2.33,927.33,1228.00,-9.31,6.06,23962.21,37.94,80361,-7.30,
2024,55,"TESLA, INC.",US,US,USA,Automobiles & Parts,Automobiles & Parts,4370.01,14.39,94032.15,0.95,4.65,10914.43,27.43,11.61,40.04,7469.44,-12.72,7.94,1247811.20,65.15,125665,-10.54,
2024,56,"MODERNA, INC.",US,US,USA,Health industries,Pharmaceuticals & Biotechnology,4291.08,-4.50,3114.83,-52.75,137.76,1011.65,48.66,32.48,424.17,-3797.29,-7.24,-121.91,15401.61,-57.54,5800,3.57,
2024,57,ASML HOLDING N.V.,Netherlands,EU,NLD,ICT producers,Technology Hardware & Equipment,3942.40,5.84,28262.90,2.56,13.95,2067.20,-4.10,7.31,190.71,9022.60,-0.22,31.92,271198.14,-1.32,44027,3.80,
2024,58,CHINA MOBILE LIMITED,China,China,CHN,ICT services,Mobile Telecommunications,3913.86,-3.88,137243.55,3.12,2.85,20568.75,-13.95,14.99,19.03,18803.16,6.45,13.70,195937.90,22.83,455405,0.79,
2024,59,MEDIATEK INC.,Taiwan,ROW,TWN,ICT producers,Technology Hardware & Equipment,3893.61,18.50,15651.55,22.41,24.88,406.68,47.85,2.60,957.41,3021.01,41.60,19.30,66548.55,38.95,22397,1.89,
2024,60,DENSO CORPORATION,Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,3798.63,12.43,43921.11,0.24,8.65,2330.87,-2.95,5.31,162.97,3043.69,30.40,6.93,33204.01,-40.41,158056,-2.45,
2024,61,ADOBE INC,US,US,USA,ICT services,Software & Computer Services,3796.32,13.56,20699.78,10.80,18.34,176.15,-49.17,0.85,2155.19,7451.15,16.41,36.00,215027.74,-20.25,30709,2.55,
2024,62,"NISSAN MOTOR CO., LTD.",Japan,Japan,JPN,Automobiles & Parts,Automobiles & Parts,3796.28,1.49,77475.86,-0.41,4.90,3273.10,44.92,4.22,115.98,-2607.24,-174.75,-3.37,8700.17,-41.84,132790,-0.59,
2024,63,TATA MOTORS LIMITED,India,ROW,IND,Automobiles & Parts,Automobiles & Parts,3714.35,24.20,49117.71,0.42,7.56,1707.91,17.07,3.48,217.48,3874.58,207.95,7.89,26809.78,-27.75,58442,-2.78,
2024,64,AIRBUS SE,France,EU,FRA,Aerospace & Defence,Aerospace & Defence,3700.00,1.82,69230.00,5.78,5.34,3669.00,20.26,5.30,100.84,4957.00,8.54,7.16,122629.67,10.99,156921,6.10,
2024,65,BOEING COMPANY (THE),US,US,USA,Aerospace & Defence,Aerospace & Defence,3496.97,13.92,64026.37,-14.50,5.46,2146.50,46.04,3.35,162.91,-10350.37,1209.74,-16.17,105324.49,-30.18,172000,0.58,
2024,66,VERTEX PHARMACEUTICALS INCORPORATED,US,US,USA,Health industries,Pharmaceuticals & Biotechnology,3494.37,14.78,10607.47,11.66,32.94,286.55,48.55,2.70,1219.45,-223.70,-106.06,-2.11,99823.94,-0.47,6100,12.96,
2024,67,CHINA RAILWAY GROUP LIMITED,China,China,CHN,Construction & Materials,Construction & Materials,3480.02,-11.28,153008.72,-8.16,2.27,3050.52,-10.74,1.99,114.08,5270.92,-10.32,3.44,2065.61,16.98,297359,-0.77,
2024,68,CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,China,China,CHN,Construction & Materials,Construction & Materials,3428.32,-4.83,101307.21,-0.95,3.38,1753.19,-8.42,1.73,195.55,4838.79,1.08,4.78,3007.36,62.17,137471,-5.07,
2024,69,"HON HAI PRECISION IND. CO., LTD.",Taiwan,ROW,TWN,ICT producers,Electronic & Electrical Equipment,3415.11,5.23,202349.14,11.32,1.69,4021.81,22.01,1.99,84.91,5917.63,33.21,2.92,75054.64,75.63,633167,1.89,
